"ind","PH","FT","Sub-population"
"Hv-2011S-3-01565",68.7999999456577,60.4154566760925,"HvDRR17"
"Hv-2011S-3-01566",76.6674479318063,64.8517020634045,"HvDRR17"
"Hv-2011S-3-01567",74.7815921719368,72.5310912531369,"HvDRR17"
"Hv-2011S-3-01568",67.2815921719368,63.8291670479632,"HvDRR17"
"Hv-2011S-3-01569",74.0315921719367,65.5294529155174,"HvDRR17"
"Hv-2011S-3-01570",75.0315921719368,59.0791670479632,"HvDRR17"
"Hv-2011S-3-01571",73.2815921719368,69.3178644586892,"HvDRR17"
"Hv-2011S-3-01572",70.0315921719368,63.0791670479632,"HvDRR17"
"Hv-2011S-3-01573",80.0315921719368,73.156119582184,"HvDRR17"
"Hv-2011S-3-01574",75.2815921719368,71.4489651106393,"HvDRR17"
"Hv-2011S-3-01576",68.1289126478503,69.4139047332298,"HvDRR17"
"Hv-2011S-3-01577",77.0315921719367,71.3726961587606,"HvDRR17"
"Hv-2011S-3-01578",86.0315921719368,64.8089400950046,"HvDRR17"
"Hv-2011S-3-01579",70.7815921719367,72.3291670479632,"HvDRR17"
"Hv-2011S-3-01580",69.0315921719368,56.6388558487012,"HvDRR17"
"Hv-2011S-3-01581",74.5315921719367,66.6627862488508,"HvDRR17"
"Hv-2011S-3-01582",65.7815921719368,58.9294529155174,"HvDRR17"
"Hv-2011S-3-01583",75.0315921719368,65.3291670479632,"HvDRR17"
"Hv-2011S-3-01584",68.1999999456577,73.8926926047109,"HvDRR17"
"Hv-2011S-3-01585",77.5315921719368,73.5618853479498,"HvDRR17"
"Hv-2011S-3-01586",65.2815921719368,55.1294529155174,"HvDRR17"
"Hv-2011S-3-01587",69.2815921719367,60.2750573327195,"HvDRR17"
"Hv-2011S-3-01588",71.7815921719368,57.5294529155174,"HvDRR17"
"Hv-2011S-3-01589",73.7815921719367,58.5294529155174,"HvDRR17"
"Hv-2011S-3-01590",74.7955793145169,60.4769699396558,"HvDRR17"
"Hv-2011S-3-01591",76.0315921719368,71.6645880506525,"HvDRR17"
"Hv-2011S-3-01592",62.7815921719368,62.8291670479632,"HvDRR17"
"Hv-2011S-3-01593",73.7815921719367,59.1294529155174,"HvDRR17"
"Hv-2011S-3-01594",55.2815921719368,55.5349955545835,"HvDRR17"
"Hv-2011S-3-01595",73.5315921719367,59.2173065475354,"HvDRR17"
"Hv-2011S-3-01597",70.4817300785649,68.3065443862721,"HvDRR17"
"Hv-2011S-3-01598",70.7999999456578,61.4866828488333,"HvDRR17"
"Hv-2011S-3-01599",81.0315921719368,74.8038715201686,"HvDRR17"
"Hv-2011S-3-01600",77.0315921719368,75.3291670479632,"HvDRR17"
"Hv-2011S-3-01601",81.0315921719368,65.5602221462866,"HvDRR17"
"Hv-2011S-3-01602",67.6674479318062,55.7267020634046,"HvDRR17"
"Hv-2011S-3-01604",71.6674479318062,66.8291670479632,"HvDRR17"
"Hv-2011S-3-01605",75.7815921719368,66.5254039559613,"HvDRR17"
"Hv-2011S-3-01606",49.9817300785648,85.7404563239687,"HvDRR17"
"Hv-2011S-3-01607",71.0315921719367,69.0791670479632,"HvDRR17"
"Hv-2011S-3-01608",73.0315921719366,69.5791670479632,"HvDRR17"
"Hv-2011S-3-01609",74.0315921719368,65.1801743157431,"HvDRR17"
"Hv-2011S-3-01610",78.7999999456577,66.5645786004886,"HvDRR17"
"Hv-2011S-3-01611",63.5676969671086,68.257244061263,"HvDRR17"
"Hv-2011S-3-01612",74.7815921719367,68.9602221462866,"HvDRR17"
"Hv-2011S-3-01613",73.2815921719368,64.5970403725107,"HvDRR17"
"Hv-2011S-3-01614",81.2815921719368,69.7552593671303,"HvDRR17"
"Hv-2011S-3-01615",69.5315921719368,68.4084002839384,"HvDRR17"
"Hv-2011S-3-01616",73.3341145984729,56.7267020634046,"HvDRR17"
"Hv-2011S-3-01617",72.7815921719367,60.686982517593,"HvDRR17"
"Hv-2011S-3-01618",72.7815921719368,71.0489651106393,"HvDRR17"
"Hv-2011S-3-01619",71.7815921719367,59.1294529155174,"HvDRR17"
"Hv-2011S-3-01620",83.3341145984729,71.2373934474966,"HvDRR17"
"Hv-2011S-3-01621",75.1999999456577,68.6254192218739,"HvDRR17"
"Hv-2011S-3-01623",73.2815921719368,68.3253712828643,"HvDRR17"
"Hv-2011S-3-01624",72.2815921719368,61.8291670479633,"HvDRR17"
"Hv-2011S-3-01625",71.0315921719367,66.0223536557187,"HvDRR17"
"Hv-2011S-3-01626",72.7815921719368,73.0602221462866,"HvDRR17"
"Hv-2011S-3-01627",75.0315921719367,69.0575845901978,"HvDRR17"
"Hv-2011S-3-01628",75.2815921719367,70.2235650538741,"HvDRR17"
"Hv-2011S-3-01629",76.2815921719369,63.5791670479632,"HvDRR17"
"Hv-2011S-3-01630",71.2815921719368,56.5387112757474,"HvDRR17"
"Hv-2011S-3-01631",74.5315921719368,67.0791670479632,"HvDRR17"
"Hv-2011S-3-01632",73.5315921719367,69.1133424622088,"HvDRR17"
"Hv-2011S-3-01633",70.6674479318063,62.7809451739375,"HvDRR17"
"Hv-2011S-3-01634",74.7815921719368,69.5253712828643,"HvDRR17"
"Hv-2011S-3-01635",74.5315921719368,64.1294529155174,"HvDRR17"
"Hv-2011S-3-01636",63.2343636337753,77.1889336373164,"HvDRR17"
"Hv-2011S-3-01637",77.9931607905096,72.7683022491112,"HvDRR17"
"Hv-2011S-3-01638",70.2815921719367,71.1355694426753,"HvDRR17"
"Hv-2011S-3-01639",78.3341145984729,70.2573143083025,"HvDRR17"
"Hv-2011S-3-01640",68.7815921719368,62.8291670479632,"HvDRR17"
"Hv-2011S-3-01641",68.0315921719368,73.20578879338,"HvDRR17"
"Hv-2011S-3-01642",63.7731998863886,66.6204249276825,"HvDRR17"
"Hv-2011S-3-01643",76.7815921719367,65.3557687049911,"HvDRR17"
"Hv-2011S-3-01645",68.2815921719368,62.1294529155174,"HvDRR17"
"Hv-2011S-3-01646",71.0315921719368,60.5294529155174,"HvDRR17"
"Hv-2011S-3-01647",72.2815921719368,70.8224975472505,"HvDRR17"
"Hv-2011S-3-01648",67.7815921719367,72.6627862488507,"HvDRR17"
"Hv-2011S-3-01649",44.7955793145169,90.7404563239687,"HvDRR17"
"Hv-2011S-3-01650",75.2815921719368,74.0791670479632,"HvDRR17"
"Hv-2011S-3-01651",76.6674479318062,70.5791670479632,"HvDRR17"
"Hv-2011S-3-01652",73.0007812651396,55.9767020634046,"HvDRR17"
"Hv-2011S-3-01653",63.5315921719367,60.192070622628,"HvDRR17"
"Hv-2011S-3-01654",69.7815921719367,76.3618853479498,"HvDRR17"
"Hv-2011S-3-01655",78.3341145984729,61.9294529155174,"HvDRR17"
"Hv-2011S-3-01657",69.7815921719367,58.135683189545,"HvDRR17"
"Hv-2011S-3-01658",73.5315921719367,71.5149277758526,"HvDRR17"
"Hv-2011S-3-01660",80.5315921719368,65.6089400950046,"HvDRR17"
"Hv-2011S-3-01661",67.2815921719368,73.40578879338,"HvDRR17"
"Hv-2011S-3-01662",63.7623111409818,63.7051655376129,"HvDRR17"
"Hv-2011S-3-01663",74.7815921719368,77.3855455440033,"HvDRR18"
"Hv-2011S-3-01664",81.0315921719367,67.156991127006,"HvDRR18"
"Hv-2011S-3-01665",72.7815921719368,68.4018022772726,"HvDRR18"
"Hv-2011S-3-01666",76.5315921719367,61.5791670479632,"HvDRR18"
"Hv-2011S-3-01667",77.7815921719368,66.8723100583745,"HvDRR18"
"Hv-2011S-3-01669",64.2815921719368,67.9889693474905,"HvDRR18"
"Hv-2011S-3-01670",70.9010303004419,72.9113722251842,"HvDRR18"
"Hv-2011S-3-01671",88.5315921719368,76.0662950207806,"HvDRR18"
"Hv-2011S-3-01672",75.0315921719367,67.7633628050982,"HvDRR18"
"Hv-2011S-3-01673",71.7815921719368,66.5791670479632,"HvDRR18"
"Hv-2011S-3-01674",83.7815921719368,80.5832990693635,"HvDRR18"
"Hv-2011S-3-01675",75.7815921719367,80.8304063899432,"HvDRR18"
"Hv-2011S-3-01676",79.5315921719368,79.1627862488507,"HvDRR18"
"Hv-2011S-3-01678",81.7815921719368,72.671600647071,"HvDRR18"
"Hv-2011S-3-01679",56.0007812651396,86.4131722939904,"HvDRR18"
"Hv-2011S-3-01680",74.3341145984729,62.4767020634045,"HvDRR18"
"Hv-2011S-3-01681",74.5315921719368,80.8291670479632,"HvDRR18"
"Hv-2011S-3-01682",74.0315921719368,63.0723100583745,"HvDRR18"
"Hv-2011S-3-01683",79.5315921719368,76.5791670479632,"HvDRR18"
"Hv-2011S-3-01684",80.7815921719368,67.6627862488507,"HvDRR18"
"Hv-2011S-3-01685",72.0315921719368,77.0552821307524,"HvDRR18"
"Hv-2011S-3-01686",70.0315921719367,64.8869155119138,"HvDRR18"
"Hv-2011S-3-01687",73.3341145984729,71.8723100583745,"HvDRR18"
"Hv-2011S-3-01688",75.7815921719368,62.1294529155173,"HvDRR18"
"Hv-2011S-3-01690",85.6674479318062,66.1294654816481,"HvDRR18"
"Hv-2011S-3-01691",72.0315921719368,65.0791670479632,"HvDRR18"
"Hv-2011S-3-01692",73.5315921719369,64.0791670479632,"HvDRR18"
"Hv-2011S-3-01693",67.901030300442,61.7243493244209,"HvDRR18"
"Hv-2011S-3-01694",73.2815921719368,63.3294529155174,"HvDRR18"
"Hv-2011S-3-01695",78.0315921719368,69.3694529155173,"HvDRR18"
"Hv-2011S-3-01696",77.3341145984729,70.6456209823235,"HvDRR18"
"Hv-2011S-3-01697",69.7815921719368,64.2723100583745,"HvDRR18"
"Hv-2011S-3-01698",77.3341145984729,74.1125381929487,"HvDRR18"
"Hv-2011S-3-01699",76.5315921719368,67.9732308487012,"HvDRR18"
"Hv-2011S-3-01700",72.0315921719368,65.155768704991,"HvDRR18"
"Hv-2011S-3-01701",69.5315921719367,57.4589451344155,"HvDRR18"
"Hv-2011S-3-01702",69.0814542653086,61.4645101567043,"HvDRR18"
"Hv-2011S-3-01703",64.0007812651396,62.6794578847952,"HvDRR18"
"Hv-2011S-3-01704",60.4817300785649,76.390672232695,"HvDRR18"
"Hv-2011S-3-01705",76.7815921719368,64.1341742147847,"HvDRR18"
"Hv-2011S-3-01706",81.7815921719368,64.6089400950046,"HvDRR18"
"Hv-2011S-3-01707",65.2815921719367,65.606313555468,"HvDRR18"
"Hv-2011S-3-01708",75.5315921719367,67.4089709878065,"HvDRR18"
"Hv-2011S-3-01709",71.2815921719368,60.7988718743421,"HvDRR18"
"Hv-2011S-3-01710",76.0315921719368,67.0791670479632,"HvDRR18"
"Hv-2011S-3-01711",75.7815921719368,68.0489651106393,"HvDRR18"
"Hv-2011S-3-01712",69.5315921719368,60.9294529155174,"HvDRR18"
"Hv-2011S-3-01713",76.2815921719368,73.4282903725107,"HvDRR18"
"Hv-2011S-3-01714",69.2815921719368,76.1610155277901,"HvDRR18"
"Hv-2011S-3-01715",75.7815921719368,72.97548970096,"HvDRR16"
"Hv-2011S-3-01716",74.7815921719368,62.3811673566377,"HvDRR18"
"Hv-2011S-3-01717",74.7815921719368,64.451008626479,"HvDRR18"
"Hv-2011S-3-01718",73.7815921719367,66.3018667086209,"HvDRR18"
"Hv-2011S-3-01719",72.3341145984729,83.1920706226281,"HvDRR18"
"Hv-2011S-3-01721",71.0315921719367,85.8556003039832,"HvDRR18"
"Hv-2011S-3-01722",67.5315921719369,56.5791670479632,"HvDRR18"
"Hv-2011S-3-01723",75.0007812651396,84.8587372892947,"HvDRR18"
"Hv-2011S-3-01724",76.0315921719368,68.5332308487012,"HvDRR18"
"Hv-2011S-3-01725",69.7815921719367,61.7025550182315,"HvDRR18"
"Hv-2011S-3-01726",80.9999999456577,68.8520040110742,"HvDRR26"
"Hv-2011S-3-01727",77.5315921719368,70.3776085847862,"HvDRR18"
"Hv-2011S-3-01728",79.7815921719367,66.3904722280115,"HvDRR18"
"Hv-2011S-3-01729",79.7815921719367,63.5889123749768,"HvDRR18"
"Hv-2011S-3-01730",68.4289778076485,63.7585933501439,"HvDRR18"
"Hv-2011S-3-01731",73.5315921719369,68.3291670479632,"HvDRR18"
"Hv-2011S-3-01732",76.0315921719368,63.0986836847481,"HvDRR18"
"Hv-2011S-3-01733",77.5315921719368,66.1793115845212,"HvDRR18"
"Hv-2011S-3-01734",74.2815921719368,75.0723100583745,"HvDRR18"
"Hv-2011S-3-01735",86.0315921719368,69.8723100583745,"HvDRR18"
"Hv-2011S-3-01736",85.7815921719368,76.4743493244209,"HvDRR18"
"Hv-2011S-3-01737",81.5315921719368,80.4756067616711,"HvDRR18"
"Hv-2011S-3-01739",78.5315921719368,64.2089709878065,"HvDRR18"
"Hv-2011S-3-01740",80.2815921719368,68.2092872381112,"HvDRR18"
"Hv-2011S-3-01741",67.6674479318062,85.5254039559614,"HvDRR18"
"Hv-2011S-3-01742",80.2815921719368,70.5607602652809,"HvDRR18"
"Hv-2011S-3-01743",73.7815921719368,75.8291670479632,"HvDRR18"
"Hv-2011S-3-01744",77.0315921719368,60.9480607806739,"HvDRR18"
"Hv-2011S-3-01745",76.2815921719368,73.5294529155174,"HvDRR18"
"Hv-2011S-3-01746",75.0315921719368,68.2705176704066,"HvDRR18"
"Hv-2011S-3-01747",63.2895330044989,62.0264524203143,"HvDRR18"
"Hv-2011S-3-01749",80.0315921719368,79.3291670479632,"HvDRR18"
"Hv-2011S-3-01751",66.5676969671087,58.2243493244208,"HvDRR18"
"Hv-2011S-3-01752",70.2815921719368,75.5254039559614,"HvDRR18"
"Hv-2011S-3-01753",76.7815921719368,72.5267502128147,"HvDRR19"
"Hv-2011S-3-01754",80.7815921719368,73.6140344706593,"HvDRR19"
"Hv-2011S-3-01755",78.0315921719368,73.5272551133196,"HvDRR19"
"Hv-2011S-3-01756",73.7815921719368,68.2057050755053,"HvDRR19"
"Hv-2011S-3-01757",79.2815921719368,74.5294529155174,"HvDRR19"
"Hv-2011S-3-01758",71.0315921719367,66.0353352684586,"HvDRR19"
"Hv-2011S-3-01759",82.7815921719368,71.8790712361281,"HvDRR19"
"Hv-2011S-3-01761",75.0315921719368,78.5715581786753,"HvDRR19"
"Hv-2011S-3-01762",73.0315921719368,72.9426752931456,"HvDRR19"
"Hv-2011S-3-01763",76.2815921719367,68.9286263437247,"HvDRR19"
"Hv-2011S-3-01764",77.5315921719367,77.278072525222,"HvDRR19"
"Hv-2011S-3-01765",72.7815921719368,71.1694529155174,"HvDRR19"
"Hv-2011S-3-01766",69.5315921719368,63.7557687049911,"HvDRR19"
"Hv-2011S-3-01767",77.5315921719367,76.762754658225,"HvDRR19"
"Hv-2011S-3-01768",79.2815921719368,71.4275786747881,"HvDRR19"
"Hv-2011S-3-01769",72.7815921719368,74.9552593671303,"HvDRR19"
"Hv-2011S-3-01770",67.7815921719368,72.6536350316509,"HvDRR19"
"Hv-2011S-3-01771",78.2815921719368,75.1485931675417,"HvDRR19"
"Hv-2011S-3-01772",68.7815921719368,67.8089400950046,"HvDRR19"
"Hv-2011S-3-01773",71.2815921719367,59.7294529155174,"HvDRR19"
"Hv-2011S-3-01774",70.0315921719368,64.7217606078251,"HvDRR19"
"Hv-2011S-3-01775",67.7815921719367,60.9294529155174,"HvDRR19"
"Hv-2011S-3-01776",71.0315921719367,66.0723100583745,"HvDRR19"
"Hv-2011S-3-01777",78.5315921719367,69.8219015515176,"HvDRR19"
"Hv-2011S-3-01778",66.5315921719368,63.8291670479632,"HvDRR19"
"Hv-2011S-3-01779",69.5315921719368,75.4808042668687,"HvDRR19"
"Hv-2011S-3-01780",73.7815921719367,62.1806701199562,"HvDRR19"
"Hv-2011S-3-01781",74.2815921719368,75.0474274423747,"HvDRR19"
"Hv-2011S-3-01782",71.2815921719367,65.4909913770558,"HvDRR19"
"Hv-2011S-3-01783",66.5315921719367,75.3561195821841,"HvDRR19"
"Hv-2011S-3-01784",72.2815921719368,69.9552593671303,"HvDRR19"
"Hv-2011S-3-01785",73.0315921719367,75.4845472291981,"HvDRR19"
"Hv-2011S-3-01786",73.7815921719368,72.2490790837417,"HvDRR19"
"Hv-2011S-3-01787",80.2815921719368,71.5552593671302,"HvDRR19"
"Hv-2011S-3-01788",78.2815921719367,74.0872659364205,"HvDRR19"
"Hv-2011S-3-01790",67.7815921719368,72.2490790837417,"HvDRR19"
"Hv-2011S-3-01791",72.0315921719368,66.6089709878066,"HvDRR19"
"Hv-2011S-3-01792",69.7815921719368,72.411713233525,"HvDRR19"
"Hv-2011S-3-01793",68.7815921719368,69.6407956696196,"HvDRR19"
"Hv-2011S-3-01794",71.0315921719368,67.6089709878065,"HvDRR19"
"Hv-2011S-3-01795",76.2815921719368,68.1490547324715,"HvDRR19"
"Hv-2011S-3-01796",78.5315921719368,68.5415806440795,"HvDRR19"
"Hv-2011S-3-01797",68.5315921719368,68.0627862488508,"HvDRR19"
"Hv-2011S-3-01798",69.5315921719368,66.7573150578783,"HvDRR19"
"Hv-2011S-3-01799",62.2815921719368,67.0723100583744,"HvDRR19"
"Hv-2011S-3-01800",68.2815921719368,73.1085727030327,"HvDRR19"
"Hv-2011S-3-01801",71.7815921719367,66.8353352684586,"HvDRR19"
"Hv-2011S-3-01802",75.0315921719367,67.3552593671303,"HvDRR19"
"Hv-2011S-3-01803",68.5315921719367,69.1492331352976,"HvDRR19"
"Hv-2011S-3-01804",76.5315921719368,73.9715581786753,"HvDRR19"
"Hv-2011S-3-01805",71.0315921719368,74.4773846207938,"HvDRR19"
"Hv-2011S-3-01806",68.7815921719368,73.7294529155174,"HvDRR19"
"Hv-2011S-3-01807",70.2815921719368,70.302146687392,"HvDRR19"
"Hv-2011S-3-01808",66.0315921719368,69.5759747511402,"HvDRR19"
"Hv-2011S-3-01809",72.2815921719368,67.6089709878065,"HvDRR19"
"Hv-2011S-3-01810",71.7815921719368,65.4815641820344,"HvDRR19"
"Hv-2011S-3-01811",70.7815921719367,67.2879692432813,"HvDRR19"
"Hv-2011S-3-01813",69.3341145984729,71.8587372892947,"HvDRR19"
"Hv-2011S-3-01814",71.0315921719368,69.2664848169551,"HvDRR19"
"Hv-2011S-3-01815",69.5315921719368,63.962779942675,"HvDRR19"
"Hv-2011S-3-01816",73.5315921719368,71.7552593671303,"HvDRR19"
"Hv-2011S-3-01817",65.7815921719368,65.8986836847482,"HvDRR19"
"Hv-2011S-3-01818",73.7815921719368,72.6490790837417,"HvDRR19"
"Hv-2011S-3-01819",69.2815921719368,67.7424525293983,"HvDRR19"
"Hv-2011S-3-01820",75.2815921719367,69.1838521735576,"HvDRR19"
"Hv-2011S-3-01821",67.2815921719368,62.355768704991,"HvDRR19"
"Hv-2011S-3-01822",75.0315921719367,71.2713970717121,"HvDRR19"
"Hv-2011S-3-01823",75.5315921719367,74.5294529155174,"HvDRR19"
"Hv-2011S-3-01825",65.7815921719367,66.4223561413238,"HvDRR19"
"Hv-2011S-3-01826",68.0315921719368,76.0662950207806,"HvDRR19"
"Hv-2011S-3-01827",81.0315921719367,72.4827156262187,"HvDRR19"
"Hv-2011S-3-01828",74.7955793145169,72.5618853479498,"HvDRR19"
"Hv-2011S-3-01829",72.2815921719368,72.3018667086208,"HvDRR19"
"Hv-2011S-3-01830",69.0315921719368,69.6723100583746,"HvDRR19"
"Hv-2011S-3-01831",74.5315921719368,66.4089709878065,"HvDRR19"
"Hv-2011S-3-01832",71.7815921719367,68.2723100583745,"HvDRR19"
"Hv-2011S-3-01833",74.5315921719367,66.9602221462867,"HvDRR19"
"Hv-2011S-3-01835",77.0315921719367,72.6136661293426,"HvDRR19"
"Hv-2011S-3-01836",71.7815921719367,69.5018667086209,"HvDRR19"
"Hv-2011S-3-01838",74.2815921719367,73.1880736051725,"HvDRR19"
"Hv-2011S-3-01907",70.2815921719368,71.0857039294299,"HvDRR19"
"Hv-2011S-3-01908",65.2815921719368,66.7032846912183,"HvDRR20"
"Hv-2011S-3-01909",60.2815921719368,57.3291670479631,"HvDRR20"
"Hv-2011S-3-01910",68.5315921719367,66.8046844827863,"HvDRR20"
"Hv-2011S-3-01911",63.0315921719367,66.4089709878065,"HvDRR20"
"Hv-2011S-3-01912",70.2815921719368,64.4723100583745,"HvDRR20"
"Hv-2011S-3-01913",56.4622459811835,73.8437372484311,"HvDRR20"
"Hv-2011S-3-01914",68.7815921719368,64.8291670479632,"HvDRR20"
"Hv-2011S-3-01915",82.5315921719368,67.2645880506526,"HvDRR20"
"Hv-2011S-3-01916",61.5315921719367,64.8747921289509,"HvDRR20"
"Hv-2011S-3-01917",71.2815921719368,70.6881121333945,"HvDRR20"
"Hv-2011S-3-01918",70.5315921719368,67.8750669506051,"HvDRR20"
"Hv-2011S-3-01919",70.2815921719368,67.9580243440889,"HvDRR20"
"Hv-2011S-3-01920",68.0315921719368,63.9294529155174,"HvDRR20"
"Hv-2011S-3-01921",70.7815921719368,64.9909913770558,"HvDRR20"
"Hv-2011S-3-01922",72.7815921719368,63.21806128708,"HvDRR20"
"Hv-2011S-3-01923",68.5315921719368,60.5791670479632,"HvDRR20"
"Hv-2011S-3-01924",69.2815921719368,77.5791670479632,"HvDRR20"
"Hv-2011S-3-01925",70.2815921719368,64.3291670479632,"HvDRR20"
"Hv-2011S-3-01926",67.0315921719368,73.0240883748102,"HvDRR20"
"Hv-2011S-3-01927",61.7815921719368,74.0489651106393,"HvDRR20"
"Hv-2011S-3-01929",67.5315921719367,80.1889336373165,"HvDRR20"
"Hv-2011S-3-01930",71.5315921719368,72.3291670479632,"HvDRR20"
"Hv-2011S-3-01931",62.7815921719367,73.3648422766593,"HvDRR20"
"Hv-2011S-3-01932",60.7736513393746,70.3166507492236,"HvDRR20"
"Hv-2011S-3-01933",59.2815921719368,64.3253712828643,"HvDRR20"
"Hv-2011S-3-01934",68.5315921719367,65.3909913770559,"HvDRR20"
"Hv-2011S-3-01935",46.4622459811836,73.3527360417331,"HvDRR20"
"Hv-2011S-3-01936",75.0315921719368,65.9539427114357,"HvDRR20"
"Hv-2011S-3-01937",63.2815921719368,65.5501626992857,"HvDRR20"
"Hv-2011S-3-01938",58.4817300785649,68.390672232695,"HvDRR20"
"Hv-2011S-3-01939",68.7815921719368,66.5104039150978,"HvDRR20"
"Hv-2011S-3-01940",82.7815921719368,70.5100980768077,"HvDRR20"
"Hv-2011S-3-01941",66.2815921719368,67.3291670479632,"HvDRR20"
"Hv-2011S-3-01942",64.4622459811836,69.5104039150978,"HvDRR20"
"Hv-2011S-3-01943",60.0315921719368,63.7732308487011,"HvDRR20"
"Hv-2011S-3-01944",62.7815921719368,64.1628513844154,"HvDRR20"
"Hv-2011S-3-01945",62.7815921719367,64.3291670479632,"HvDRR20"
"Hv-2011S-3-01946",58.7815921719368,66.136388743438,"HvDRR20"
"Hv-2011S-3-01947",68.2815921719367,65.5791670479632,"HvDRR20"
"Hv-2011S-3-01948",82.5315921719368,67.9635827664552,"HvDRR20"
"Hv-2011S-3-01949",65.2815921719369,71.8291670479632,"HvDRR20"
"Hv-2011S-3-01950",70.5315921719368,63.8291670479632,"HvDRR20"
"Hv-2011S-3-01951",76.0315921719368,65.2089400950046,"HvDRR20"
"Hv-2011S-3-01952",58.5315921719368,65.2510086264789,"HvDRR20"
"Hv-2011S-3-01953",71.7815921719367,71.9571410584008,"HvDRR20"
"Hv-2011S-3-01954",65.0315921719368,62.6632019103759,"HvDRR20"
"Hv-2011S-3-01955",69.5315921719368,65.5068442198652,"HvDRR20"
"Hv-2011S-3-01956",69.0315921719368,63.3557687049911,"HvDRR20"
"Hv-2011S-3-01957",70.5315921719368,68.6380695583786,"HvDRR20"
"Hv-2011S-3-01958",68.2343636337754,67.4029207529923,"HvDRR20"
"Hv-2011S-3-01959",68.2815921719368,66.9580243440888,"HvDRR20"
"Hv-2011S-3-01960",63.7815921719367,62.8291670479632,"HvDRR20"
"Hv-2011S-3-01961",71.0315921719368,66.9111228347638,"HvDRR20"
"Hv-2011S-3-01962",66.0315921719368,65.0723100583745,"HvDRR20"
"Hv-2011S-3-01963",62.4817300785648,67.7478399328308,"HvDRR20"
"Hv-2011S-3-01964",65.7815921719368,66.0087457443146,"HvDRR20"
"Hv-2011S-3-01965",68.0315921719368,67.3552593671303,"HvDRR20"
"Hv-2011S-3-01967",65.0315921719368,76.0257225430533,"HvDRR20"
"Hv-2011S-3-01968",74.5315921719368,77.6662950207806,"HvDRR20"
"Hv-2011S-3-01969",64.2815921719368,63.7172391750593,"HvDRR20"
"Hv-2011S-3-01971",64.5315921719368,57.3294529155174,"HvDRR20"
"Hv-2011S-3-01972",71.9817300785649,69.4145065994974,"HvDRR20"
"Hv-2011S-3-01976",60.5315921719368,60.6729384510403,"HvDRR20"
"Hv-2011S-3-01977",74.2815921719367,67.4881121333945,"HvDRR20"
"Hv-2011S-3-01978",56.1289126478503,62.1770705817644,"HvDRR20"
"Hv-2011S-3-01979",70.0315921719368,66.8063132279943,"HvDRR20"
"Hv-2011S-3-01980",66.7815921719368,57.5294529155174,"HvDRR20"
"Hv-2011S-3-01981",57.4817300785649,75.3906722326949,"HvDRR20"
"Hv-2011S-3-01982",66.7815921719367,65.0791670479632,"HvDRR20"
"Hv-2011S-3-01983",62.0315921719367,69.2077137850826,"HvDRR20"
"Hv-2011S-3-01985",69.5315921719367,73.0791670479632,"HvDRR20"
"Hv-2011S-3-01986",66.5315921719366,65.7585933501439,"HvDRR20"
"Hv-2011S-3-01987",47.4817300785648,67.4219290016568,"HvDRR20"
"Hv-2011S-3-01988",65.4817300785649,64.6971775626195,"HvDRR20"
"Hv-2011S-3-02049",76.0315921719368,67.0791670479632,"HvDRR20"
"Hv-2011S-3-02050",64.8394352648015,65.0408881414212,"HvDRR20"
"Hv-2011S-3-02051",59.7999999456577,61.4013132943661,"HvDRR21"
"Hv-2011S-3-02052",48.8150922460231,57.4013132943661,"HvDRR21"
"Hv-2011S-3-02053",66.5315921719367,64.0627862488507,"HvDRR20"
"Hv-2011S-3-02054",74.4689937089901,69.3849885922912,"HvDRR21"
"Hv-2011S-3-02056",62.5999999456577,71.7982598592516,"HvDRR21"
"Hv-2011S-3-02057",60.7999999456577,64.5130988230971,"HvDRR21"
"Hv-2011S-3-02059",66.9689937089901,59.1334846884456,"HvDRR21"
"Hv-2011S-3-02060",60.5999999456577,71.5963353484335,"HvDRR21"
"Hv-2011S-3-02061",70.3999999456577,65.968328395251,"HvDRR21"
"Hv-2011S-3-02062",68.3999999456577,59.2346466276994,"HvDRR21"
"Hv-2011S-3-02063",69.3999999456577,61.9980874879144,"HvDRR21"
"Hv-2011S-3-02067",69.7999999456578,63.9160923786914,"HvDRR21"
"Hv-2011S-3-02068",63.3999999456576,60.1870275800804,"HvDRR21"
"Hv-2011S-3-02069",63.1999999456577,61.7426229909363,"HvDRR21"
"Hv-2011S-3-02070",56.9999999456578,63.8722435269242,"HvDRR21"
"Hv-2011S-3-02071",66.3999999456577,68.6895811357128,"HvDRR21"
"Hv-2011S-3-02072",66.7189937089901,69.3342067641234,"HvDRR21"
"Hv-2011S-3-02073",54.7999999456578,65.5139259069787,"HvDRR21"
"Hv-2011S-3-02074",76.5999999456577,63.4269543200071,"HvDRR21"
"Hv-2011S-3-02075",72.1999999456578,64.9013132943661,"HvDRR21"
"Hv-2011S-3-02076",69.9999999456578,65.284196177249,"HvDRR21"
"Hv-2011S-3-02077",52.1999999456577,62.4694450332037,"HvDRR21"
"Hv-2011S-3-02078",64.5999999456577,67.9232431189275,"HvDRR21"
"Hv-2011S-3-02079",58.1999999456577,68.6154566760925,"HvDRR21"
"Hv-2011S-3-02080",59.9999999456577,65.8967187763283,"HvDRR21"
"Hv-2011S-3-02081",48.2189937089901,61.8763418313027,"HvDRR21"
"Hv-2011S-3-02082",59.1999999456578,64.353694246747,"HvDRR21"
